timestamp,order_id,instrument,side,type,quantity,price,action
1749282470106496604,5141,INST147,SELL,MARKET,390,0,NEW
1749282470106502803,5142,INST147,BUY,MARKET,145,0,NEW
1749282470106503150,712,INST090,SELL,LIMIT,210,126.38,MODIFY
1749282470106509607,5143,INST140,BUY,MARKET,430,0,NEW
1749282470106516604,5144,INST180,BUY,LIMIT,370,330.12,NEW
1749282470106519468,5145,INST009,BUY,MARKET,115,0,NEW
1749282470106520859,5146,INST003,BUY,MARKET,670,0,NEW
1749282470106528592,5147,INST174,SELL,LIMIT,290,63.86,NEW
1749282470106533714,5148,INST121,SELL,LIMIT,610,286.62,NEW
1749282470106537298,5149,INST109,SELL,MARKET,600,0,NEW
1749282470106543657,5150,INST007,BUY,MARKET,410,0,NEW
1749282470106552625,1740,INST057,SELL,MARKET,100,0,CANCEL
1749282470106555828,5151,INST111,BUY,LIMIT,520,185.34,NEW
1749282470106563244,5152,INST142,BUY,MARKET,240,0,NEW
1749282470106572505,4828,INST183,SELL,LIMIT,535,0,CANCEL
1749282470106577498,5153,INST054,SELL,LIMIT,575,360.29,NEW
1749282470106585942,5154,INST149,SELL,LIMIT,530,166.67,NEW
1749282470106595871,5155,INST059,SELL,LIMIT,955,134.73,NEW
1749282470106596344,5156,INST066,SELL,MARKET,605,0,NEW
1749282470106603960,5157,INST125,SELL,MARKET,880,0,NEW
1749282470106604601,5158,INST178,SELL,MARKET,375,0,NEW
1749282470106613470,5159,INST150,BUY,LIMIT,205,442.85,NEW
1749282470106616058,5160,INST114,BUY,MARKET,175,0,NEW
1749282470106625127,5161,INST055,BUY,MARKET,785,0,NEW
1749282470106626044,1630,INST027,BUY,LIMIT,685,425.65,MODIFY
1749282470106633542,2101,INST167,SELL,LIMIT,365,399.60,MODIFY
1749282470106636451,5162,INST141,SELL,LIMIT,530,477.73,NEW
1749282470106642907,5163,INST157,BUY,LIMIT,235,265.45,NEW
1749282470106645567,2246,INST177,SELL,LIMIT,560,478.18,MODIFY
1749282470106649238,216,INST121,SELL,LIMIT,180,281.27,MODIFY
1749282470106650966,5164,INST130,SELL,LIMIT,345,146.78,NEW
1749282470106659724,5165,INST032,SELL,LIMIT,165,242.38,NEW
1749282470106666807,5166,INST085,BUY,LIMIT,115,386.36,NEW
1749282470106667863,5167,INST035,SELL,LIMIT,935,238.32,NEW
1749282470106673755,5168,INST008,BUY,MARKET,495,0,NEW
1749282470106676293,5169,INST025,SELL,MARKET,915,0,NEW
1749282470106684351,510,INST126,BUY,LIMIT,800,106.60,MODIFY
1749282470106690440,5170,INST188,BUY,LIMIT,760,419.93,NEW
1749282470106694694,5171,INST129,SELL,LIMIT,890,398.54,NEW
1749282470106697653,5172,INST170,SELL,MARKET,685,0,NEW
1749282470106705861,1590,INST040,BUY,LIMIT,10,0,CANCEL
1749282470106708935,3789,INST194,SELL,MARKET,955,0,CANCEL
1749282470106709383,5173,INST050,SELL,LIMIT,610,425.21,NEW
1749282470106711433,5174,INST114,BUY,LIMIT,430,72.88,NEW
1749282470106717178,3025,INST184,SELL,MARKET,505,0,CANCEL
1749282470106717432,4549,INST096,BUY,LIMIT,930,0,CANCEL
1749282470106723831,5175,INST101,BUY,MARKET,360,0,NEW
1749282470106726581,5176,INST114,BUY,LIMIT,175,252.19,NEW
1749282470106728675,5177,INST009,SELL,MARKET,135,0,NEW
1749282470106730610,5178,INST020,BUY,LIMIT,370,123.94,NEW
1749282470106736669,5179,INST184,SELL,LIMIT,235,458.53,NEW
1749282470106738381,5180,INST183,SELL,LIMIT,320,490.66,NEW
1749282470106742182,243,INST169,SELL,LIMIT,880,0,CANCEL
1749282470106751426,5181,INST134,SELL,LIMIT,905,473.30,NEW
1749282470106759046,5182,INST116,SELL,MARKET,500,0,NEW
1749282470106765979,4722,INST159,SELL,LIMIT,470,443.64,MODIFY
1749282470106769221,5183,INST094,BUY,LIMIT,600,257.49,NEW
1749282470106771935,4829,INST177,BUY,LIMIT,860,54.36,MODIFY
1749282470106779966,3245,INST081,BUY,MARKET,565,0,CANCEL
1749282470106787465,5184,INST183,SELL,LIMIT,595,109.18,NEW
1749282470106790286,4949,INST179,BUY,LIMIT,205,130.80,MODIFY
1749282470106797900,2717,INST155,SELL,LIMIT,85,0,CANCEL
1749282470106806927,5185,INST114,SELL,LIMIT,500,69.59,NEW
1749282470106811522,5186,INST161,SELL,MARKET,335,0,NEW
1749282470106819688,2796,INST031,SELL,LIMIT,560,0,CANCEL
1749282470106825523,5187,INST200,BUY,MARKET,425,0,NEW
1749282470106828292,5134,INST021,SELL,LIMIT,505,213.74,MODIFY
1749282470106831565,4230,INST099,BUY,LIMIT,300,0,CANCEL
1749282470106832649,5188,INST167,BUY,MARKET,875,0,NEW
1749282470106842527,5136,INST027,SELL,MARKET,605,0,CANCEL
1749282470106843367,5189,INST103,SELL,LIMIT,435,354.60,NEW
1749282470106845682,4700,INST135,SELL,LIMIT,875,365.61,MODIFY
1749282470106847505,2628,INST176,SELL,LIMIT,220,0,CANCEL
1749282470106851968,5190,INST074,SELL,MARKET,715,0,NEW
1749282470106852831,5191,INST081,BUY,LIMIT,170,250.84,NEW
1749282470106857435,4894,INST094,BUY,MARKET,855,0,CANCEL
1749282470106865694,5192,INST100,BUY,LIMIT,170,480.15,NEW
1749282470106871447,5193,INST172,SELL,MARKET,160,0,NEW
1749282470106880793,4958,INST076,SELL,LIMIT,780,143.53,MODIFY
1749282470106887848,5194,INST161,BUY,LIMIT,705,116.80,NEW
1749282470106889184,5195,INST118,SELL,LIMIT,30,317.71,NEW
1749282470106893757,1489,INST033,BUY,MARKET,240,0,CANCEL
1749282470106903509,5196,INST056,BUY,LIMIT,430,64.94,NEW
1749282470106912577,5197,INST041,SELL,LIMIT,630,386.70,NEW
1749282470106920065,1755,INST175,SELL,MARKET,980,0,CANCEL
1749282470106928288,5198,INST055,BUY,MARKET,695,0,NEW
1749282470106937389,5199,INST123,BUY,LIMIT,110,169.41,NEW
1749282470106941096,390,INST053,SELL,LIMIT,295,379.93,MODIFY
1749282470106948497,5200,INST160,BUY,LIMIT,410,417.47,NEW
1749282470106949400,5201,INST076,SELL,MARKET,815,0,NEW
1749282470106952737,5202,INST062,BUY,LIMIT,270,196.12,NEW
1749282470106959218,5203,INST142,SELL,MARKET,50,0,NEW
1749282470106964407,5204,INST014,SELL,LIMIT,710,423.08,NEW
1749282470106969469,3081,INST050,BUY,MARKET,60,0,CANCEL
1749282470106977278,5205,INST164,BUY,MARKET,500,0,NEW
1749282470106980872,5206,INST198,BUY,LIMIT,95,236.91,NEW
1749282470106984343,5207,INST115,BUY,MARKET,720,0,NEW
1749282470106993678,5208,INST029,BUY,MARKET,925,0,NEW
1749282470107002111,5209,INST124,BUY,LIMIT,140,286.08,NEW
1749282470107010643,4066,INST076,SELL,LIMIT,230,97.98,MODIFY
1749282470107020415,3462,INST176,SELL,LIMIT,75,228.47,MODIFY
1749282470107022566,5210,INST138,BUY,MARKET,520,0,NEW
1749282470107028191,5211,INST168,BUY,MARKET,155,0,NEW
1749282470107029806,5212,INST156,BUY,MARKET,955,0,NEW
1749282470107038406,5213,INST142,BUY,LIMIT,655,349.16,NEW
1749282470107042131,5214,INST195,BUY,LIMIT,195,432.73,NEW
1749282470107045461,5215,INST102,BUY,MARKET,925,0,NEW
1749282470107046131,5216,INST043,BUY,LIMIT,645,56.90,NEW
1749282470107049503,5217,INST134,BUY,LIMIT,130,482.87,NEW
1749282470107053529,4409,INST112,SELL,LIMIT,185,301.43,MODIFY
1749282470107062212,5218,INST131,BUY,LIMIT,705,337.70,NEW
1749282470107063606,5219,INST010,SELL,LIMIT,650,498.39,NEW
1749282470107067016,5220,INST164,BUY,LIMIT,810,337.61,NEW
1749282470107069322,1029,INST136,SELL,LIMIT,110,454.82,MODIFY
1749282470107069519,1234,INST058,BUY,LIMIT,180,61.61,MODIFY
1749282470107069780,5221,INST105,SELL,LIMIT,940,326.75,NEW
1749282470107073028,5222,INST012,BUY,LIMIT,225,406.87,NEW
1749282470107074721,3231,INST078,SELL,LIMIT,125,460.89,MODIFY
1749282470107075192,5223,INST199,SELL,LIMIT,400,180.83,NEW
1749282470107081773,5088,INST069,SELL,MARKET,930,0,CANCEL
1749282470107090328,5224,INST090,BUY,MARKET,675,0,NEW
1749282470107099058,5225,INST005,SELL,MARKET,755,0,NEW
1749282470107104579,5226,INST105,BUY,MARKET,345,0,NEW
1749282470107112118,5227,INST065,BUY,MARKET,820,0,NEW
1749282470107118865,5228,INST168,BUY,MARKET,875,0,NEW
1749282470107120604,5229,INST098,BUY,MARKET,50,0,NEW
1749282470107124389,5230,INST154,SELL,MARKET,635,0,NEW
1749282470107130017,4778,INST104,SELL,MARKET,985,0,CANCEL
1749282470107137393,3131,INST166,SELL,LIMIT,545,0,CANCEL
1749282470107144343,5231,INST174,SELL,LIMIT,630,287.04,NEW
1749282470107146198,5232,INST135,SELL,MARKET,165,0,NEW
1749282470107150499,5233,INST092,BUY,LIMIT,235,194.41,NEW
1749282470107159126,4966,INST101,BUY,LIMIT,970,347.16,MODIFY
1749282470107159756,5234,INST161,SELL,LIMIT,60,89.13,NEW
1749282470107163498,4187,INST176,BUY,MARKET,905,0,CANCEL
1749282470107168358,5235,INST118,BUY,MARKET,280,0,NEW
1749282470107178228,5236,INST154,SELL,LIMIT,565,131.45,NEW
1749282470107183232,5237,INST092,BUY,MARKET,10,0,NEW
1749282470107190249,5238,INST002,BUY,LIMIT,850,431.51,NEW
1749282470107197497,5239,INST144,SELL,MARKET,320,0,NEW
1749282470107207269,5240,INST028,BUY,LIMIT,55,100.34,NEW
1749282470107210013,5241,INST006,SELL,MARKET,545,0,NEW
1749282470107212089,4294,INST138,BUY,LIMIT,565,95.33,MODIFY
1749282470107219935,2906,INST007,SELL,LIMIT,545,435.06,MODIFY
1749282470107224972,5242,INST156,BUY,MARKET,680,0,NEW
1749282470107234683,5243,INST196,SELL,MARKET,320,0,NEW
1749282470107241895,3568,INST160,SELL,LIMIT,890,0,CANCEL
1749282470107251421,5244,INST190,BUY,MARKET,865,0,NEW
1749282470107259693,5245,INST066,SELL,LIMIT,900,173.60,NEW
1749282470107266638,5246,INST091,BUY,LIMIT,490,289.34,NEW
1749282470107271220,4755,INST184,BUY,LIMIT,730,132.40,MODIFY
1749282470107277578,5247,INST195,SELL,LIMIT,810,354.66,NEW
1749282470107283444,5248,INST042,SELL,LIMIT,645,489.62,NEW
1749282470107292753,5249,INST115,SELL,MARKET,105,0,NEW
1749282470107294199,5250,INST026,SELL,LIMIT,10,182.35,NEW
1749282470107297012,5251,INST110,BUY,LIMIT,305,199.44,NEW
1749282470107305590,5252,INST168,SELL,LIMIT,335,235.19,NEW
1749282470107312308,5253,INST152,BUY,LIMIT,965,93.73,NEW
1749282470107317488,5254,INST189,SELL,MARKET,995,0,NEW
1749282470107321049,5255,INST124,SELL,MARKET,830,0,NEW
1749282470107330410,5256,INST016,BUY,LIMIT,865,67.27,NEW
1749282470107333676,5257,INST024,BUY,LIMIT,660,290.46,NEW
1749282470107340181,5258,INST148,BUY,LIMIT,855,252.75,NEW
1749282470107340479,5259,INST170,SELL,MARKET,490,0,NEW
1749282470107344931,5260,INST063,BUY,MARKET,930,0,NEW
1749282470107349411,5261,INST053,BUY,MARKET,945,0,NEW
1749282470107358361,5262,INST102,SELL,LIMIT,350,479.12,NEW
1749282470107367578,5263,INST166,BUY,MARKET,360,0,NEW
1749282470107368646,5264,INST084,BUY,LIMIT,575,160.96,NEW
1749282470107374270,5265,INST033,BUY,LIMIT,985,482.81,NEW
1749282470107381644,5266,INST161,BUY,MARKET,845,0,NEW
1749282470107383646,3884,INST161,SELL,LIMIT,605,290.78,MODIFY
1749282470107392257,5267,INST074,SELL,MARKET,610,0,NEW
1749282470107398041,5268,INST152,SELL,MARKET,620,0,NEW
1749282470107405820,5269,INST154,SELL,MARKET,895,0,NEW
1749282470107415613,5270,INST029,SELL,LIMIT,695,483.08,NEW
1749282470107420521,5271,INST010,BUY,MARKET,940,0,NEW
1749282470107427378,5272,INST178,BUY,LIMIT,75,51.21,NEW
1749282470107436452,5273,INST176,SELL,LIMIT,170,493.51,NEW
1749282470107436699,4170,INST083,SELL,LIMIT,105,82.83,MODIFY
1749282470107437364,1630,INST027,BUY,MARKET,295,0,CANCEL
1749282470107443141,4201,INST102,SELL,LIMIT,560,227.65,MODIFY
1749282470107447272,3363,INST131,BUY,LIMIT,800,256.25,MODIFY
1749282470107450195,5274,INST172,BUY,MARKET,575,0,NEW
1749282470107458028,5275,INST010,BUY,MARKET,975,0,NEW
1749282470107460497,5276,INST087,SELL,MARKET,570,0,NEW
1749282470107467123,5277,INST030,BUY,MARKET,120,0,NEW
1749282470107468015,5278,INST013,BUY,LIMIT,135,344.42,NEW
1749282470107468887,5279,INST113,SELL,MARKET,625,0,NEW
1749282470107477483,5280,INST081,SELL,MARKET,770,0,NEW
1749282470107486738,795,INST095,BUY,MARKET,570,0,CANCEL
1749282470107493820,1689,INST067,BUY,LIMIT,800,0,CANCEL
1749282470107496122,5281,INST100,BUY,MARKET,700,0,NEW
1749282470107504384,4226,INST079,BUY,LIMIT,815,0,CANCEL
1749282470107508032,5282,INST035,SELL,MARKET,795,0,NEW
1749282470107512911,5283,INST002,SELL,LIMIT,255,280.53,NEW
1749282470107522331,5284,INST071,BUY,LIMIT,195,360.30,NEW
1749282470107527409,5285,INST012,BUY,LIMIT,920,310.48,NEW
1749282470107529590,5286,INST154,BUY,LIMIT,885,64.35,NEW
1749282470107534450,5196,INST056,BUY,LIMIT,555,66.89,MODIFY
1749282470107535142,5287,INST197,SELL,LIMIT,235,421.05,NEW
1749282470107537626,5288,INST095,SELL,MARKET,260,0,NEW
1749282470107544774,3,INST053,SELL,LIMIT,120,263.72,MODIFY
1749282470107549254,5289,INST133,BUY,MARKET,555,0,NEW
1749282470107558853,5290,INST126,BUY,LIMIT,830,446.00,NEW
1749282470107565404,2699,INST175,BUY,LIMIT,175,0,CANCEL
1749282470107566274,5291,INST197,SELL,LIMIT,435,316.72,NEW
1749282470107567393,5170,INST188,BUY,LIMIT,760,0,CANCEL
1749282470107576338,5292,INST008,BUY,LIMIT,640,293.92,NEW
1749282470107580641,5293,INST134,SELL,MARKET,740,0,NEW
1749282470107583123,5294,INST009,BUY,MARKET,130,0,NEW
1749282470107584453,1245,INST075,BUY,LIMIT,970,0,CANCEL
1749282470107591304,5261,INST053,BUY,MARKET,945,0,CANCEL
1749282470107598570,5295,INST176,BUY,MARKET,475,0,NEW
1749282470107602138,2682,INST043,BUY,LIMIT,990,314.99,MODIFY
1749282470107607448,5296,INST106,BUY,MARKET,960,0,NEW
1749282470107608357,5297,INST101,BUY,MARKET,885,0,NEW
1749282470107612998,4347,INST115,BUY,LIMIT,340,466.10,MODIFY
1749282470107616570,5298,INST153,BUY,LIMIT,615,224.75,NEW
1749282470107622429,5299,INST101,BUY,MARKET,935,0,NEW
1749282470107628952,5300,INST105,BUY,LIMIT,265,167.64,NEW
1749282470107632851,3965,INST075,BUY,MARKET,945,0,CANCEL
1749282470107641091,5301,INST038,SELL,MARKET,870,0,NEW
1749282470107647917,5302,INST084,BUY,MARKET,820,0,NEW
1749282470107655042,5303,INST016,BUY,MARKET,915,0,NEW
1749282470107665001,5304,INST014,SELL,LIMIT,175,271.36,NEW
1749282470107674868,4116,INST117,BUY,LIMIT,1000,317.86,MODIFY
1749282470107684160,5305,INST186,BUY,LIMIT,740,205.18,NEW
1749282470107692975,5306,INST131,BUY,MARKET,105,0,NEW
1749282470107701809,551,INST130,SELL,LIMIT,445,0,CANCEL
1749282470107702142,5307,INST096,SELL,MARKET,450,0,NEW
1749282470107710829,3556,INST015,SELL,LIMIT,375,0,CANCEL
1749282470107716034,5308,INST018,BUY,LIMIT,75,296.78,NEW
1749282470107716461,5119,INST186,SELL,LIMIT,110,467.49,MODIFY
1749282470107724655,5309,INST032,SELL,LIMIT,665,302.12,NEW
1749282470107730930,5310,INST087,BUY,LIMIT,960,319.24,NEW
1749282470107732041,5311,INST121,SELL,MARKET,890,0,NEW
1749282470107737680,5312,INST066,SELL,MARKET,925,0,NEW
1749282470107742736,2634,INST107,BUY,MARKET,565,0,CANCEL
1749282470107749695,5313,INST067,SELL,LIMIT,690,492.29,NEW
1749282470107751671,3803,INST006,SELL,MARKET,345,0,CANCEL
1749282470107761025,5314,INST159,BUY,LIMIT,900,188.22,NEW
1749282470107770910,5315,INST162,BUY,MARKET,860,0,NEW
1749282470107779443,4668,INST167,BUY,LIMIT,30,461.52,MODIFY
1749282470107783009,3405,INST043,SELL,LIMIT,980,290.70,MODIFY
1749282470107788343,4713,INST184,BUY,LIMIT,320,267.02,MODIFY
1749282470107795148,5316,INST083,SELL,MARKET,445,0,NEW
1749282470107799070,5317,INST050,SELL,MARKET,245,0,NEW
1749282470107801916,5318,INST071,BUY,LIMIT,115,181.04,NEW
1749282470107810108,5219,INST010,SELL,LIMIT,115,521.88,MODIFY
1749282470107820039,5319,INST088,SELL,MARKET,285,0,NEW
1749282470107828995,5320,INST007,SELL,LIMIT,765,268.59,NEW
1749282470107829679,5321,INST128,SELL,MARKET,265,0,NEW
1749282470107832645,5322,INST055,BUY,LIMIT,505,427.58,NEW
1749282470107842206,5323,INST132,SELL,MARKET,925,0,NEW
1749282470107849036,5324,INST109,SELL,LIMIT,610,439.45,NEW
1749282470107858186,5325,INST129,BUY,MARKET,500,0,NEW
1749282470107858379,5326,INST193,BUY,MARKET,45,0,NEW
1749282470107861301,5327,INST036,BUY,LIMIT,215,84.02,NEW
1749282470107866254,5328,INST068,SELL,MARKET,190,0,NEW
1749282470107869662,5329,INST155,BUY,MARKET,595,0,NEW
1749282470107875439,4376,INST026,BUY,LIMIT,45,397.20,MODIFY
1749282470107881612,5330,INST087,BUY,LIMIT,580,491.97,NEW
1749282470107882908,5331,INST106,SELL,LIMIT,265,268.14,NEW
1749282470107891030,5332,INST122,BUY,LIMIT,920,277.64,NEW
1749282470107892613,5109,INST099,BUY,LIMIT,500,0,CANCEL
1749282470107898237,5333,INST120,SELL,MARKET,820,0,NEW
1749282470107905007,5334,INST080,SELL,MARKET,605,0,NEW
1749282470107905842,4397,INST169,SELL,LIMIT,730,331.77,MODIFY
1749282470107912605,3916,INST034,SELL,MARKET,95,0,CANCEL
1749282470107918074,5335,INST158,BUY,LIMIT,195,384.94,NEW
1749282470107919208,5336,INST033,BUY,LIMIT,145,310.07,NEW
1749282470107924134,5337,INST168,SELL,LIMIT,140,118.97,NEW
1749282470107929022,4413,INST066,SELL,MARKET,725,0,CANCEL
1749282470107931944,5338,INST131,BUY,MARKET,440,0,NEW
1749282470107938381,5339,INST076,SELL,LIMIT,970,463.09,NEW
1749282470107945533,5340,INST197,BUY,MARKET,475,0,NEW
1749282470107950883,4683,INST102,SELL,MARKET,930,0,CANCEL
1749282470107957013,5341,INST122,SELL,MARKET,95,0,NEW
1749282470107965812,5342,INST183,SELL,LIMIT,295,189.03,NEW
1749282470107968514,1874,INST183,BUY,LIMIT,945,355.99,MODIFY
1749282470107969220,5343,INST111,BUY,LIMIT,350,253.76,NEW
1749282470107977146,3807,INST190,SELL,LIMIT,965,215.06,MODIFY
1749282470107978471,1665,INST073,SELL,LIMIT,595,191.70,MODIFY
1749282470107980258,4286,INST151,BUY,MARKET,235,0,CANCEL
1749282470107987118,3768,INST199,SELL,LIMIT,10,359.24,MODIFY
1749282470107994963,5344,INST033,SELL,MARKET,695,0,NEW
1749282470108001262,5345,INST018,BUY,MARKET,945,0,NEW
1749282470108001459,3877,INST148,SELL,LIMIT,345,467.19,MODIFY
1749282470108006848,5241,INST006,SELL,MARKET,545,0,CANCEL
1749282470108010728,4227,INST015,SELL,LIMIT,700,130.26,MODIFY
1749282470108016643,5346,INST133,BUY,MARKET,505,0,NEW
1749282470108021319,5206,INST198,BUY,LIMIT,95,0,CANCEL
1749282470108028772,4058,INST073,BUY,LIMIT,560,224.19,MODIFY
1749282470108032933,5347,INST085,BUY,LIMIT,540,444.20,NEW
1749282470108035121,936,INST154,SELL,LIMIT,935,127.56,MODIFY
1749282470108037410,1035,INST171,SELL,LIMIT,195,0,CANCEL
1749282470108045911,5348,INST049,BUY,LIMIT,190,67.03,NEW
1749282470108051929,3541,INST200,SELL,LIMIT,760,73.85,MODIFY
1749282470108056811,2488,INST040,BUY,LIMIT,545,260.46,MODIFY
1749282470108066338,5349,INST146,BUY,MARKET,780,0,NEW
1749282470108066814,2593,INST151,BUY,LIMIT,245,67.47,MODIFY
1749282470108067894,4672,INST163,SELL,MARKET,860,0,CANCEL
1749282470108077004,5350,INST175,SELL,LIMIT,25,253.42,NEW
1749282470108085471,5351,INST101,BUY,LIMIT,345,222.00,NEW
1749282470108088277,71,INST158,SELL,MARKET,550,0,CANCEL
1749282470108097209,2742,INST033,SELL,LIMIT,600,0,CANCEL
1749282470108104949,3832,INST058,BUY,LIMIT,985,186.24,MODIFY
1749282470108105815,5352,INST036,SELL,LIMIT,345,188.30,NEW
1749282470108114686,5353,INST034,SELL,LIMIT,110,426.74,NEW
1749282470108115750,5354,INST061,BUY,LIMIT,960,204.96,NEW
1749282470108120110,5355,INST062,BUY,MARKET,205,0,NEW
1749282470108127214,3168,INST062,BUY,LIMIT,605,0,CANCEL
1749282470108132957,5356,INST021,BUY,LIMIT,450,144.62,NEW
1749282470108138062,567,INST195,BUY,LIMIT,320,204.48,MODIFY
1749282470108141923,5357,INST141,BUY,LIMIT,265,191.15,NEW
1749282470108143735,2223,INST085,BUY,MARKET,725,0,CANCEL
1749282470108148401,5358,INST173,BUY,LIMIT,105,344.14,NEW
1749282470108150371,5359,INST186,SELL,LIMIT,840,209.39,NEW
1749282470108159774,5112,INST101,BUY,LIMIT,420,0,CANCEL
1749282470108163955,5139,INST073,SELL,MARKET,900,0,CANCEL
1749282470108167419,5360,INST176,BUY,MARKET,785,0,NEW
1749282470108173749,5361,INST171,BUY,LIMIT,315,335.23,NEW
1749282470108178940,5362,INST187,BUY,LIMIT,565,323.12,NEW
1749282470108179260,4447,INST109,BUY,LIMIT,325,0,CANCEL
1749282470108182785,5363,INST064,BUY,MARKET,785,0,NEW
1749282470108185054,5364,INST149,BUY,LIMIT,655,295.54,NEW
1749282470108188244,3151,INST128,BUY,LIMIT,170,0,CANCEL
1749282470108189950,5365,INST098,BUY,LIMIT,850,111.74,NEW
1749282470108199075,5366,INST093,BUY,LIMIT,940,127.81,NEW
1749282470108205044,5367,INST070,BUY,LIMIT,610,189.07,NEW
1749282470108206978,5368,INST120,BUY,LIMIT,245,271.06,NEW
1749282470108210224,5369,INST136,SELL,LIMIT,455,58.29,NEW
1749282470108211055,2329,INST086,BUY,MARKET,650,0,CANCEL
1749282470108217451,5370,INST093,SELL,MARKET,180,0,NEW
1749282470108223017,2485,INST149,BUY,MARKET,265,0,CANCEL
1749282470108228724,5371,INST061,BUY,LIMIT,350,463.09,NEW
1749282470108235153,4855,INST125,SELL,MARKET,15,0,CANCEL
1749282470108243211,5372,INST051,SELL,LIMIT,225,380.22,NEW
1749282470108251092,5373,INST154,SELL,MARKET,120,0,NEW
1749282470108257618,5374,INST041,BUY,MARKET,730,0,NEW
1749282470108259621,5375,INST105,SELL,MARKET,215,0,NEW
1749282470108261015,5084,INST085,SELL,LIMIT,600,0,CANCEL
1749282470108266975,5376,INST074,SELL,LIMIT,205,110.77,NEW
1749282470108267841,4170,INST083,SELL,LIMIT,440,83.73,MODIFY
1749282470108268908,5377,INST070,BUY,LIMIT,675,241.70,NEW
1749282470108276976,5378,INST198,BUY,LIMIT,405,132.20,NEW
1749282470108281834,1826,INST034,SELL,LIMIT,925,0,CANCEL
1749282470108284767,5379,INST089,BUY,MARKET,610,0,NEW
1749282470108291381,3867,INST164,BUY,LIMIT,800,0,CANCEL
1749282470108300024,5380,INST023,SELL,MARKET,110,0,NEW
1749282470108309174,5381,INST003,BUY,MARKET,865,0,NEW
1749282470108312277,5382,INST086,BUY,LIMIT,130,146.53,NEW
1749282470108314451,5383,INST094,SELL,MARKET,915,0,NEW
1749282470108318667,5384,INST113,BUY,MARKET,395,0,NEW
1749282470108323578,5385,INST085,SELL,MARKET,300,0,NEW
1749282470108332072,5386,INST164,SELL,LIMIT,830,239.84,NEW
1749282470108335776,2575,INST080,BUY,MARKET,800,0,CANCEL
1749282470108338573,5387,INST003,SELL,MARKET,615,0,NEW
1749282470108344729,5388,INST045,BUY,LIMIT,605,386.90,NEW
1749282470108352608,5389,INST052,BUY,MARKET,220,0,NEW
1749282470108356576,5390,INST063,SELL,MARKET,490,0,NEW
1749282470108360363,5391,INST033,SELL,LIMIT,395,485.28,NEW
1749282470108369030,5392,INST119,BUY,MARKET,915,0,NEW
1749282470108377062,5393,INST200,BUY,LIMIT,365,487.51,NEW
1749282470108377558,4400,INST089,SELL,MARKET,720,0,CANCEL
1749282470108383094,5394,INST151,SELL,MARKET,890,0,NEW
1749282470108387415,2448,INST091,BUY,LIMIT,795,405.02,MODIFY
1749282470108394380,5395,INST116,SELL,LIMIT,485,150.07,NEW
1749282470108396587,5396,INST088,SELL,LIMIT,205,245.73,NEW
1749282470108399699,4214,INST185,SELL,LIMIT,130,232.83,MODIFY
1749282470108407042,3985,INST018,SELL,LIMIT,665,0,CANCEL
1749282470108415484,5397,INST047,BUY,LIMIT,855,290.21,NEW
1749282470108422372,2559,INST098,BUY,LIMIT,935,470.60,MODIFY
1749282470108432214,5398,INST052,BUY,LIMIT,350,399.52,NEW
1749282470108434974,5399,INST184,BUY,LIMIT,890,141.80,NEW
1749282470108435712,5400,INST193,BUY,MARKET,660,0,NEW
1749282470108440974,5401,INST049,SELL,MARKET,955,0,NEW
1749282470108441885,347,INST139,SELL,LIMIT,75,0,CANCEL
1749282470108446428,5402,INST001,BUY,LIMIT,590,263.94,NEW
1749282470108448622,5403,INST022,SELL,MARKET,560,0,NEW
1749282470108448888,4345,INST074,BUY,LIMIT,50,148.06,MODIFY
1749282470108453669,5404,INST120,BUY,LIMIT,215,300.59,NEW
1749282470108459725,5405,INST067,SELL,MARKET,465,0,NEW
1749282470108467023,5406,INST120,BUY,MARKET,280,0,NEW
1749282470108474745,5407,INST179,SELL,MARKET,420,0,NEW
1749282470108483692,5408,INST046,BUY,MARKET,575,0,NEW
1749282470108484023,5409,INST089,BUY,MARKET,735,0,NEW
1749282470108490107,3396,INST185,BUY,LIMIT,780,385.90,MODIFY
1749282470108495173,498,INST122,BUY,MARKET,530,0,CANCEL
1749282470108499629,5410,INST152,BUY,LIMIT,455,51.05,NEW
1749282470108501439,5411,INST114,BUY,MARKET,775,0,NEW
1749282470108504099,5412,INST073,BUY,MARKET,615,0,NEW
1749282470108508620,5413,INST051,SELL,MARKET,735,0,NEW
1749282470108517528,5414,INST128,SELL,LIMIT,95,305.60,NEW
1749282470108524581,4170,INST083,SELL,LIMIT,360,0,CANCEL
1749282470108534144,5415,INST101,BUY,MARKET,580,0,NEW
1749282470108534345,5416,INST039,SELL,LIMIT,250,336.84,NEW
1749282470108542940,5417,INST154,SELL,MARKET,655,0,NEW
1749282470108544339,5418,INST104,BUY,LIMIT,90,403.85,NEW
1749282470108550469,5419,INST161,SELL,MARKET,985,0,NEW
1749282470108560359,5420,INST175,BUY,LIMIT,525,254.12,NEW
1749282470108562223,5421,INST061,BUY,MARKET,45,0,NEW
1749282470108570670,5422,INST113,SELL,MARKET,465,0,NEW
1749282470108570990,5423,INST072,BUY,LIMIT,980,97.08,NEW
1749282470108579755,5424,INST046,BUY,LIMIT,635,146.62,NEW
1749282470108582918,5425,INST052,BUY,LIMIT,515,435.99,NEW
1749282470108585373,5426,INST076,SELL,LIMIT,445,283.89,NEW
1749282470108588740,5427,INST168,BUY,MARKET,700,0,NEW
